@relation dataset-weka.filters.unsupervised.attribute.AddValues-C9-L2-weka.filters.unsupervised.attribute.AddValues-C9-L3

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute Tilt {0,1,2,3}
@attribute Swing {0,1,2,3}

@data
2218,'2018/02/14 20:34:20:041',3,-720,-16,720,-16,2,1
2219,'2018/02/14 20:34:20:049',3,-720,-16,720,0,2,1
2220,'2018/02/14 20:34:20:049',3,-736,-16,720,0,2,1
2221,'2018/02/14 20:34:20:060',3,-736,-16,720,0,2,1
2222,'2018/02/14 20:34:20:060',3,-736,-16,720,0,2,1
2223,'2018/02/14 20:34:20:069',3,-736,-16,736,16,2,1
2224,'2018/02/14 20:34:20:081',3,-736,-16,736,-16,2,1
2225,'2018/02/14 20:34:20:081',3,-736,-16,736,0,2,1
2226,'2018/02/14 20:34:20:091',3,-736,-16,720,-16,2,1
2227,'2018/02/14 20:34:20:099',3,-736,-16,720,16,2,1
2228,'2018/02/14 20:34:20:099',3,-736,-16,720,0,2,1
2229,'2018/02/14 20:34:20:110',3,-736,-16,720,0,2,1
2230,'2018/02/14 20:34:20:110',3,-704,-16,720,0,2,1
2231,'2018/02/14 20:34:20:119',3,-704,-16,720,0,2,1
2232,'2018/02/14 20:34:20:130',3,-704,-16,720,0,2,1
2233,'2018/02/14 20:34:20:130',3,-720,-16,688,-32,2,1
2234,'2018/02/14 20:34:20:141',3,-720,-16,688,32,2,1
2235,'2018/02/14 20:34:20:142',3,-720,-16,688,0,2,1
2236,'2018/02/14 20:34:20:150',3,-736,-32,704,16,2,1
2237,'2018/02/14 20:34:20:151',3,-736,-32,704,-16,2,1
2238,'2018/02/14 20:34:20:159',3,-736,-32,704,0,2,1
2239,'2018/02/14 20:34:20:172',3,-736,-32,720,16,2,1
2240,'2018/02/14 20:34:20:172',3,-736,-32,720,-16,2,1
2241,'2018/02/14 20:34:20:180',3,-736,-32,720,0,2,1
2242,'2018/02/14 20:34:20:191',3,-736,-32,720,0,2,1
2243,'2018/02/14 20:34:20:191',3,-720,-16,720,0,2,1
2244,'2018/02/14 20:34:20:200',3,-720,-16,720,0,2,1
2245,'2018/02/14 20:34:20:200',3,-720,-16,720,0,2,1
2246,'2018/02/14 20:34:20:209',3,-704,-16,704,-16,2,1
2247,'2018/02/14 20:34:20:219',3,-704,-16,704,16,2,1
2248,'2018/02/14 20:34:20:219',3,-704,-16,704,0,2,1
2249,'2018/02/14 20:34:20:230',3,-720,-16,704,0,2,1
2250,'2018/02/14 20:34:20:230',3,-720,-16,704,0,2,1
2251,'2018/02/14 20:34:20:240',3,-720,-16,704,0,2,1
2252,'2018/02/14 20:34:20:249',3,-720,-16,688,-16,2,1
2253,'2018/02/14 20:34:20:249',3,-720,-16,688,16,2,1
2254,'2018/02/14 20:34:20:261',3,-720,-16,688,0,2,1
2255,'2018/02/14 20:34:20:261',3,-736,-32,736,48,2,1
2256,'2018/02/14 20:34:20:269',3,-736,-32,736,-48,2,1
2257,'2018/02/14 20:34:20:281',3,-736,-32,736,0,2,1
2258,'2018/02/14 20:34:20:281',3,-736,-32,736,0,2,1
2259,'2018/02/14 20:34:20:290',3,-752,-16,672,-64,2,1
2260,'2018/02/14 20:34:20:291',3,-752,-16,672,64,2,1
2261,'2018/02/14 20:34:20:299',3,-752,-16,672,0,2,1
2262,'2018/02/14 20:34:20:310',3,-768,-16,720,48,2,1
2263,'2018/02/14 20:34:20:310',3,-768,-16,720,-48,2,1
2264,'2018/02/14 20:34:20:321',3,-768,-16,720,0,2,1
2265,'2018/02/14 20:34:20:322',3,-736,-16,704,-16,2,1
2266,'2018/02/14 20:34:20:330',3,-736,-16,704,16,2,1
2267,'2018/02/14 20:34:20:341',3,-736,-16,704,0,2,1
2268,'2018/02/14 20:34:20:341',3,-752,-32,688,-16,2,1
2269,'2018/02/14 20:34:20:350',3,-752,-32,688,16,2,1
2270,'2018/02/14 20:34:20:350',3,-752,-32,688,0,2,1
2271,'2018/02/14 20:34:20:360',3,-768,-16,688,0,2,1
2272,'2018/02/14 20:34:20:369',3,-768,-16,688,0,2,1
2273,'2018/02/14 20:34:20:370',3,-768,-16,688,0,2,1
2274,'2018/02/14 20:34:20:380',3,-768,-16,688,0,2,1
2275,'2018/02/14 20:34:20:381',3,-768,-16,688,0,2,1
2276,'2018/02/14 20:34:20:392',3,-768,-16,688,0,2,1
2277,'2018/02/14 20:34:20:392',3,-768,-16,688,0,2,1
2278,'2018/02/14 20:34:20:399',3,-720,-16,672,-16,2,1
2279,'2018/02/14 20:34:20:411',3,-720,-16,672,16,2,1
2280,'2018/02/14 20:34:20:411',3,-720,-16,672,0,2,1
2281,'2018/02/14 20:34:20:420',3,-752,-16,688,16,2,1
2282,'2018/02/14 20:34:20:430',3,-752,-16,688,-16,2,1
2283,'2018/02/14 20:34:20:430',3,-752,-16,688,0,2,1
2284,'2018/02/14 20:34:20:441',3,-752,-16,688,0,2,1
2285,'2018/02/14 20:34:20:441',3,-752,-16,688,0,2,1
2286,'2018/02/14 20:34:20:449',3,-752,-16,688,0,2,1
2287,'2018/02/14 20:34:20:459',3,-752,-16,688,0,2,1
2288,'2018/02/14 20:34:20:460',3,-736,-16,656,-32,2,1
2289,'2018/02/14 20:34:20:472',3,-736,-16,656,32,2,1
2290,'2018/02/14 20:34:20:472',3,-736,-16,656,0,2,1
2291,'2018/02/14 20:34:20:480',3,-768,-16,672,16,2,1
2292,'2018/02/14 20:34:20:490',3,-768,-16,672,-16,2,1
2293,'2018/02/14 20:34:20:491',3,-768,-16,672,0,2,1
2294,'2018/02/14 20:34:20:500',3,-784,0,704,32,2,1
2295,'2018/02/14 20:34:20:500',3,-784,0,704,-32,2,1
2296,'2018/02/14 20:34:20:509',3,-784,0,704,0,2,1
2297,'2018/02/14 20:34:20:522',3,-784,-16,656,-48,2,1
2298,'2018/02/14 20:34:20:522',3,-784,-16,656,48,2,1
2299,'2018/02/14 20:34:20:531',3,-784,-16,656,0,2,1
2300,'2018/02/14 20:34:20:531',3,-800,-16,640,-16,2,1
2301,'2018/02/14 20:34:20:541',3,-800,-16,640,16,2,1
2302,'2018/02/14 20:34:20:549',3,-800,-16,640,0,2,1
2303,'2018/02/14 20:34:20:549',3,-800,-16,640,0,2,1
2304,'2018/02/14 20:34:20:561',3,-784,0,672,32,2,1
2305,'2018/02/14 20:34:20:561',3,-784,0,672,-32,2,1
2306,'2018/02/14 20:34:20:571',3,-784,0,672,0,2,1
2307,'2018/02/14 20:34:20:571',3,-736,-16,640,-32,2,1
2308,'2018/02/14 20:34:20:581',3,-736,-16,640,32,2,1
2309,'2018/02/14 20:34:20:590',3,-736,-16,640,0,2,1
2310,'2018/02/14 20:34:20:591',3,-768,0,704,64,2,1
2311,'2018/02/14 20:34:20:601',3,-768,0,704,-64,2,1
2312,'2018/02/14 20:34:20:602',3,-768,0,704,0,2,1
2313,'2018/02/14 20:34:20:610',3,-784,0,640,-64,2,1
2314,'2018/02/14 20:34:20:621',3,-784,0,640,64,2,1
2315,'2018/02/14 20:34:20:621',3,-784,0,640,0,2,1
2316,'2018/02/14 20:34:20:632',3,-784,0,656,16,2,1
2317,'2018/02/14 20:34:20:632',3,-784,0,656,-16,2,1
2318,'2018/02/14 20:34:20:640',3,-784,0,656,0,2,1
2319,'2018/02/14 20:34:20:651',3,-784,0,656,0,2,1
2320,'2018/02/14 20:34:20:651',3,-784,-16,704,48,2,1
2321,'2018/02/14 20:34:20:659',3,-784,-16,704,-48,2,1
2322,'2018/02/14 20:34:20:669',3,-784,-16,704,0,2,1
2323,'2018/02/14 20:34:20:670',3,-816,0,640,-64,2,1
2324,'2018/02/14 20:34:20:681',3,-816,0,640,64,2,1
2325,'2018/02/14 20:34:20:681',3,-816,0,640,0,2,1
2326,'2018/02/14 20:34:20:691',3,-784,0,656,16,2,1
2327,'2018/02/14 20:34:20:691',3,-784,0,656,-16,2,1
2328,'2018/02/14 20:34:20:699',3,-784,0,656,0,2,1
2329,'2018/02/14 20:34:20:710',3,-800,0,656,0,2,1
2330,'2018/02/14 20:34:20:710',3,-800,0,656,0,2,1
2331,'2018/02/14 20:34:20:719',3,-800,0,656,0,2,1
2332,'2018/02/14 20:34:20:719',3,-800,0,656,0,2,1
2333,'2018/02/14 20:34:20:730',3,-768,0,656,0,2,1
2334,'2018/02/14 20:34:20:741',3,-768,0,656,0,2,1
2335,'2018/02/14 20:34:20:741',3,-768,0,656,0,2,1
2336,'2018/02/14 20:34:20:749',3,-800,0,656,0,2,1
2337,'2018/02/14 20:34:20:760',3,-800,0,656,0,2,1
2338,'2018/02/14 20:34:20:760',3,-800,0,656,0,2,1
2339,'2018/02/14 20:34:20:770',3,-800,0,656,0,2,1
2340,'2018/02/14 20:34:20:770',3,-800,0,656,0,2,1
2341,'2018/02/14 20:34:20:781',3,-800,0,656,0,2,1
2342,'2018/02/14 20:34:20:781',3,-784,0,624,-32,2,1
2343,'2018/02/14 20:34:20:791',3,-784,0,624,32,2,1
2344,'2018/02/14 20:34:20:800',3,-784,0,624,0,2,1
2345,'2018/02/14 20:34:20:800',3,-784,-32,624,0,2,1
2346,'2018/02/14 20:34:20:809',3,-784,-32,624,0,2,1
2347,'2018/02/14 20:34:20:819',3,-784,-32,624,0,2,1
2348,'2018/02/14 20:34:20:820',3,-784,-32,624,0,2,1
2349,'2018/02/14 20:34:20:830',3,-800,0,672,48,2,1
2350,'2018/02/14 20:34:20:831',3,-800,0,672,-48,2,1
2351,'2018/02/14 20:34:20:841',3,-800,0,672,0,2,1
2352,'2018/02/14 20:34:20:841',3,-736,0,672,0,2,1
2353,'2018/02/14 20:34:20:850',3,-736,0,672,0,2,1
2354,'2018/02/14 20:34:20:860',3,-736,0,672,0,2,1
2355,'2018/02/14 20:34:20:860',3,-720,-16,656,-16,2,1
2356,'2018/02/14 20:34:20:869',3,-720,-16,656,16,2,1
2357,'2018/02/14 20:34:20:880',3,-720,-16,656,0,2,1
2358,'2018/02/14 20:34:20:880',3,-768,-16,736,80,2,1
2359,'2018/02/14 20:34:20:891',3,-768,-16,736,-80,2,1
2360,'2018/02/14 20:34:20:892',3,-768,-16,736,0,2,1
2361,'2018/02/14 20:34:20:900',3,-736,0,672,-64,2,1
2362,'2018/02/14 20:34:20:901',3,-736,0,672,64,2,1
2363,'2018/02/14 20:34:20:909',3,-736,0,672,0,2,1
2364,'2018/02/14 20:34:20:920',3,-736,0,672,0,2,1
2365,'2018/02/14 20:34:20:920',3,-736,0,736,64,2,1
2366,'2018/02/14 20:34:20:931',3,-736,0,736,-64,2,1
2367,'2018/02/14 20:34:20:931',3,-736,0,736,0,2,1
2368,'2018/02/14 20:34:20:941',3,-640,16,800,64,2,1
2369,'2018/02/14 20:34:20:950',3,-640,16,800,-64,2,1
2370,'2018/02/14 20:34:20:951',3,-640,16,800,0,2,1
2371,'2018/02/14 20:34:20:960',3,-656,16,800,0,2,1
2372,'2018/02/14 20:34:20:961',3,-656,16,800,0,2,1
2373,'2018/02/14 20:34:20:969',3,-656,16,800,0,2,1
2374,'2018/02/14 20:34:20:981',3,-624,-16,768,-32,2,1
2375,'2018/02/14 20:34:20:981',3,-624,-16,768,32,2,1
2376,'2018/02/14 20:34:20:991',3,-624,-16,768,0,2,1
2377,'2018/02/14 20:34:20:999',3,-624,-16,768,0,2,1
2378,'2018/02/14 20:34:21:000',3,-560,0,768,0,2,1
2379,'2018/02/14 20:34:21:010',3,-560,0,768,0,2,1
2380,'2018/02/14 20:34:21:010',3,-560,0,768,0,2,1
2381,'2018/02/14 20:34:21:022',3,-624,0,800,32,2,1
2382,'2018/02/14 20:34:21:022',3,-624,0,800,-32,2,1
2383,'2018/02/14 20:34:21:030',3,-624,0,800,0,2,1
2384,'2018/02/14 20:34:21:040',3,-688,16,816,16,2,1
2385,'2018/02/14 20:34:21:040',3,-688,16,816,-16,2,1
2386,'2018/02/14 20:34:21:050',3,-688,16,816,0,2,1
2387,'2018/02/14 20:34:21:051',3,-688,16,816,0,2,1
2388,'2018/02/14 20:34:21:061',3,-688,16,816,0,2,1
2389,'2018/02/14 20:34:21:070',3,-688,16,816,0,2,1
2390,'2018/02/14 20:34:21:070',3,-608,32,816,0,2,1
2391,'2018/02/14 20:34:21:081',3,-608,32,816,0,2,1
2392,'2018/02/14 20:34:21:081',3,-608,32,816,0,2,1
2393,'2018/02/14 20:34:21:090',3,-608,32,816,0,2,1
2394,'2018/02/14 20:34:21:100',3,-624,16,816,0,2,1
2395,'2018/02/14 20:34:21:101',3,-624,16,816,0,2,1
2396,'2018/02/14 20:34:21:110',3,-624,16,816,0,2,1
2397,'2018/02/14 20:34:21:110',3,-656,16,816,0,2,1
2398,'2018/02/14 20:34:21:119',3,-656,16,816,0,2,1
2399,'2018/02/14 20:34:21:131',3,-656,16,816,0,2,1
2400,'2018/02/14 20:34:21:131',3,-704,16,768,-48,2,1
2401,'2018/02/14 20:34:21:142',3,-704,16,768,48,2,1
2402,'2018/02/14 20:34:21:143',3,-704,16,768,0,2,1
2403,'2018/02/14 20:34:21:150',3,-752,16,736,-32,2,1
2404,'2018/02/14 20:34:21:160',3,-752,16,736,32,2,1
2405,'2018/02/14 20:34:21:160',3,-752,16,736,0,2,1
2406,'2018/02/14 20:34:21:170',3,-704,16,672,-64,2,1
2407,'2018/02/14 20:34:21:170',3,-704,16,672,64,2,1
2408,'2018/02/14 20:34:21:181',3,-704,16,672,0,2,1
2409,'2018/02/14 20:34:21:190',3,-704,16,672,0,2,1
2410,'2018/02/14 20:34:21:192',3,-672,16,688,16,2,1
2411,'2018/02/14 20:34:21:201',3,-672,16,688,-16,2,1
2412,'2018/02/14 20:34:21:201',3,-672,16,688,0,2,1
2413,'2018/02/14 20:34:21:209',3,-688,0,720,32,2,1
2414,'2018/02/14 20:34:21:221',3,-688,0,720,-32,2,1
2415,'2018/02/14 20:34:21:221',3,-688,0,720,0,2,1
2416,'2018/02/14 20:34:21:230',3,-816,16,704,-16,2,1
2417,'2018/02/14 20:34:21:230',3,-816,16,704,16,2,1
2418,'2018/02/14 20:34:21:241',3,-816,16,704,0,2,1
2419,'2018/02/14 20:34:21:250',3,-816,0,624,-80,2,1
2420,'2018/02/14 20:34:21:250',3,-816,0,624,80,2,1
2421,'2018/02/14 20:34:21:261',3,-816,0,624,0,2,1
2422,'2018/02/14 20:34:21:261',3,-816,0,672,48,2,1
2423,'2018/02/14 20:34:21:269',3,-848,16,672,-48,2,1
2424,'2018/02/14 20:34:21:280',3,-848,16,672,0,2,1
2425,'2018/02/14 20:34:21:280',3,-848,16,672,0,2,1
2426,'2018/02/14 20:34:21:291',3,-816,16,656,-16,2,1
2427,'2018/02/14 20:34:21:291',3,-816,16,656,16,2,1
2428,'2018/02/14 20:34:21:299',3,-816,16,656,0,2,1
2429,'2018/02/14 20:34:21:310',3,-752,0,640,-16,2,1
2430,'2018/02/14 20:34:21:311',3,-752,0,640,16,2,1
2431,'2018/02/14 20:34:21:322',3,-752,0,640,0,2,1
2432,'2018/02/14 20:34:21:322',3,-768,0,624,-16,2,1
2433,'2018/02/14 20:34:21:330',3,-768,0,624,16,2,1
2434,'2018/02/14 20:34:21:341',3,-768,0,624,0,2,1
2435,'2018/02/14 20:34:21:342',3,-800,0,640,16,2,1
2436,'2018/02/14 20:34:21:349',3,-800,0,640,-16,2,1
2437,'2018/02/14 20:34:21:360',3,-800,0,640,0,2,1
2438,'2018/02/14 20:34:21:361',3,-800,0,640,0,2,1
2439,'2018/02/14 20:34:21:372',3,-832,0,608,-32,2,1
2440,'2018/02/14 20:34:21:372',3,-832,0,608,32,2,1
2441,'2018/02/14 20:34:21:379',3,-832,0,608,0,2,1
2442,'2018/02/14 20:34:21:391',3,-800,-16,624,16,2,1
2443,'2018/02/14 20:34:21:391',3,-800,-16,624,-16,2,1
2444,'2018/02/14 20:34:21:399',3,-800,-16,624,0,2,1
2445,'2018/02/14 20:34:21:400',3,-832,-16,576,-48,2,1
2446,'2018/02/14 20:34:21:410',3,-832,-16,576,48,2,1
2447,'2018/02/14 20:34:21:421',3,-832,-16,576,0,2,1
2448,'2018/02/14 20:34:21:421',3,-816,0,592,16,2,1
2449,'2018/02/14 20:34:21:430',3,-816,0,592,-16,2,1
2450,'2018/02/14 20:34:21:431',3,-816,0,592,0,2,1
2451,'2018/02/14 20:34:21:442',3,-832,-16,592,0,2,1
2452,'2018/02/14 20:34:21:442',3,-832,-16,592,0,2,1
2453,'2018/02/14 20:34:21:450',3,-832,-16,592,0,2,1
2454,'2018/02/14 20:34:21:460',3,-832,-16,592,0,2,1
2455,'2018/02/14 20:34:21:461',3,-800,-16,576,-16,2,1
2456,'2018/02/14 20:34:21:472',3,-800,-16,576,16,2,1
2457,'2018/02/14 20:34:21:472',3,-800,-16,576,0,2,1
2458,'2018/02/14 20:34:21:480',3,-864,0,592,16,2,1
2459,'2018/02/14 20:34:21:490',3,-864,0,592,-16,2,1
2460,'2018/02/14 20:34:21:491',3,-864,0,592,0,2,1
2461,'2018/02/14 20:34:21:499',3,-848,0,544,-48,2,1
2462,'2018/02/14 20:34:21:510',3,-848,0,544,48,2,1
2463,'2018/02/14 20:34:21:511',3,-848,0,544,0,2,1
2464,'2018/02/14 20:34:21:520',3,-832,0,592,48,2,1
2465,'2018/02/14 20:34:21:520',3,-832,0,592,-48,2,1
2466,'2018/02/14 20:34:21:530',3,-832,0,592,0,2,1
2467,'2018/02/14 20:34:21:530',3,-832,0,576,-16,2,1
2468,'2018/02/14 20:34:21:541',3,-880,0,576,16,2,1
2469,'2018/02/14 20:34:21:551',3,-880,0,576,0,2,1
2470,'2018/02/14 20:34:21:551',3,-880,0,576,0,2,1
2471,'2018/02/14 20:34:21:560',3,-864,-16,512,-64,2,1
2472,'2018/02/14 20:34:21:572',3,-864,-16,512,64,2,1
2473,'2018/02/14 20:34:21:574',3,-864,-16,512,0,2,1
2474,'2018/02/14 20:34:21:580',3,-864,-16,544,32,2,1
2475,'2018/02/14 20:34:21:580',3,-864,-16,544,-32,2,1
2476,'2018/02/14 20:34:21:591',3,-864,-16,544,0,2,1
2477,'2018/02/14 20:34:21:591',3,-832,16,544,0,2,1
2478,'2018/02/14 20:34:21:600',3,-832,16,544,0,2,1
2479,'2018/02/14 20:34:21:610',3,-832,16,544,0,2,1
2480,'2018/02/14 20:34:21:610',3,-784,-16,560,16,2,1
2481,'2018/02/14 20:34:21:622',3,-784,-16,560,-16,2,1
2482,'2018/02/14 20:34:21:622',3,-784,-16,560,0,2,1
2483,'2018/02/14 20:34:21:630',3,-784,-16,560,0,2,1
2484,'2018/02/14 20:34:21:642',3,-816,-16,544,-16,2,1
2485,'2018/02/14 20:34:21:642',3,-816,-16,544,16,2,1
2486,'2018/02/14 20:34:21:650',3,-816,-16,544,0,2,1
2487,'2018/02/14 20:34:21:661',3,-864,-16,480,-64,2,1
2488,'2018/02/14 20:34:21:661',3,-864,-16,480,64,2,1
2489,'2018/02/14 20:34:21:672',3,-864,-16,480,0,2,1
2490,'2018/02/14 20:34:21:672',3,-944,-16,512,32,2,1
2491,'2018/02/14 20:34:21:680',3,-944,-16,512,-32,2,1
2492,'2018/02/14 20:34:21:691',3,-944,-16,512,0,2,1
2493,'2018/02/14 20:34:21:691',3,-944,0,512,0,2,1
2494,'2018/02/14 20:34:21:701',3,-944,0,512,0,2,1
2495,'2018/02/14 20:34:21:701',3,-944,0,512,0,2,1
2496,'2018/02/14 20:34:21:710',3,-880,0,528,16,2,1
2497,'2018/02/14 20:34:21:710',3,-880,0,528,-16,2,1
2498,'2018/02/14 20:34:21:719',3,-880,0,528,0,2,1
2499,'2018/02/14 20:34:21:730',3,-880,0,528,0,2,1
2500,'2018/02/14 20:34:21:731',3,-896,16,528,0,2,1
2501,'2018/02/14 20:34:21:740',3,-896,16,528,0,2,1
2502,'2018/02/14 20:34:21:741',3,-896,16,528,0,2,1
2503,'2018/02/14 20:34:21:749',3,-864,0,528,0,2,1
2504,'2018/02/14 20:34:21:761',3,-864,0,528,0,2,1
2505,'2018/02/14 20:34:21:761',3,-864,0,528,0,2,1
2506,'2018/02/14 20:34:21:770',3,-912,0,528,0,2,1
2507,'2018/02/14 20:34:21:770',3,-912,0,528,0,2,1
2508,'2018/02/14 20:34:21:780',3,-912,0,528,0,2,1
2509,'2018/02/14 20:34:21:791',3,-848,0,512,-16,2,1
2510,'2018/02/14 20:34:21:791',3,-848,0,512,16,2,1
2511,'2018/02/14 20:34:21:801',3,-848,0,512,0,2,1
2512,'2018/02/14 20:34:21:801',3,-848,0,528,16,2,1
2513,'2018/02/14 20:34:21:810',3,-896,0,528,-16,2,1
2514,'2018/02/14 20:34:21:822',3,-896,0,528,0,2,1
2515,'2018/02/14 20:34:21:823',3,-896,0,528,0,2,1
2516,'2018/02/14 20:34:21:831',3,-896,-16,496,-32,2,1
2517,'2018/02/14 20:34:21:831',3,-896,-16,496,32,2,1
2518,'2018/02/14 20:34:21:841',3,-896,-16,496,0,2,1
2519,'2018/02/14 20:34:21:851',3,-928,0,480,-16,2,1
2520,'2018/02/14 20:34:21:851',3,-928,0,480,16,2,1
2521,'2018/02/14 20:34:21:860',3,-928,0,480,0,2,1
2522,'2018/02/14 20:34:21:872',3,-928,-16,496,16,2,1
2523,'2018/02/14 20:34:21:872',3,-928,-16,496,-16,2,1
2524,'2018/02/14 20:34:21:872',3,-928,-16,496,0,2,1
2525,'2018/02/14 20:34:21:881',3,-912,-16,512,16,2,1
2526,'2018/02/14 20:34:21:891',3,-912,-16,512,-16,2,1
2527,'2018/02/14 20:34:21:891',3,-912,-16,512,0,2,1
2528,'2018/02/14 20:34:21:900',3,-912,-16,512,0,2,1
2529,'2018/02/14 20:34:21:912',3,-880,-32,448,-64,2,1
2530,'2018/02/14 20:34:21:912',3,-880,-32,448,64,2,1
2531,'2018/02/14 20:34:21:921',3,-880,-32,448,0,2,1
2532,'2018/02/14 20:34:21:921',3,-912,0,528,80,2,1
2533,'2018/02/14 20:34:21:931',3,-912,0,528,-80,2,1
2534,'2018/02/14 20:34:21:940',3,-912,0,528,0,2,1
2535,'2018/02/14 20:34:21:941',3,-864,-16,544,16,2,1
2536,'2018/02/14 20:34:21:949',3,-864,-16,544,-16,2,1
2537,'2018/02/14 20:34:21:961',3,-864,-16,544,0,2,1
2538,'2018/02/14 20:34:21:961',3,-944,-48,592,48,2,1
2539,'2018/02/14 20:34:21:970',3,-944,-48,592,-48,2,1
2540,'2018/02/14 20:34:21:970',3,-944,-48,592,0,2,1
2541,'2018/02/14 20:34:21:981',3,-832,-16,464,-128,2,1
2542,'2018/02/14 20:34:21:982',3,-832,-16,464,128,2,1
2543,'2018/02/14 20:34:21:991',3,-832,-16,464,0,2,1
2544,'2018/02/14 20:34:22:001',3,-832,-16,464,0,2,1
2545,'2018/02/14 20:34:22:001',3,-672,-16,608,144,2,1
2546,'2018/02/14 20:34:22:010',3,-672,-16,608,-144,2,1
2547,'2018/02/14 20:34:22:010',3,-672,-16,608,0,2,1
2548,'2018/02/14 20:34:22:022',3,-768,16,672,64,2,1
2549,'2018/02/14 20:34:22:022',3,-768,16,672,-64,2,1
2550,'2018/02/14 20:34:22:030',3,-768,16,672,0,2,1
2551,'2018/02/14 20:34:22:041',3,-768,-16,720,48,2,1
2552,'2018/02/14 20:34:22:041',3,-768,-16,720,-48,2,1
2553,'2018/02/14 20:34:22:050',3,-768,-16,720,0,2,1
2554,'2018/02/14 20:34:22:059',3,-720,-16,752,32,2,1
2555,'2018/02/14 20:34:22:059',3,-720,-16,752,-32,2,1
2556,'2018/02/14 20:34:22:070',3,-720,-16,752,0,2,1
2557,'2018/02/14 20:34:22:070',3,-720,-16,704,-48,2,1
2558,'2018/02/14 20:34:22:082',3,-576,32,704,48,2,1
2559,'2018/02/14 20:34:22:091',3,-576,32,704,0,2,1
2560,'2018/02/14 20:34:22:092',3,-576,32,704,0,2,1
2561,'2018/02/14 20:34:22:102',3,-720,32,784,80,2,1
2562,'2018/02/14 20:34:22:102',3,-720,32,784,-80,2,1
2563,'2018/02/14 20:34:22:110',3,-720,32,784,0,2,1
2564,'2018/02/14 20:34:22:121',3,-704,16,784,0,2,1
2565,'2018/02/14 20:34:22:122',3,-704,16,784,0,2,1
2566,'2018/02/14 20:34:22:131',3,-704,16,784,0,2,1
2567,'2018/02/14 20:34:22:132',3,-704,16,800,16,2,1
2568,'2018/02/14 20:34:22:141',3,-704,16,800,-16,2,1
2569,'2018/02/14 20:34:22:151',3,-704,16,800,0,2,1
2570,'2018/02/14 20:34:22:152',3,-624,16,784,-16,2,1
2571,'2018/02/14 20:34:22:160',3,-624,16,784,16,2,1
2572,'2018/02/14 20:34:22:171',3,-624,16,784,0,2,1
2573,'2018/02/14 20:34:22:171',3,-624,16,784,0,2,1
2574,'2018/02/14 20:34:22:181',3,-608,0,800,16,2,1
2575,'2018/02/14 20:34:22:181',3,-608,0,800,-16,2,1
2576,'2018/02/14 20:34:22:192',3,-608,0,800,0,2,1
2577,'2018/02/14 20:34:22:192',3,-624,0,768,-32,2,1
2578,'2018/02/14 20:34:22:201',3,-624,0,768,32,2,1
2579,'2018/02/14 20:34:22:210',3,-624,0,768,0,2,1
2580,'2018/02/14 20:34:22:210',3,-560,-16,800,32,2,1
2581,'2018/02/14 20:34:22:222',3,-560,-16,800,-32,2,1
2582,'2018/02/14 20:34:22:222',3,-560,-16,800,0,2,1
2583,'2018/02/14 20:34:22:230',3,-656,0,800,0,2,1
2584,'2018/02/14 20:34:22:240',3,-656,0,800,0,2,1
2585,'2018/02/14 20:34:22:241',3,-656,0,800,0,2,1
2586,'2018/02/14 20:34:22:250',3,-704,0,768,-32,2,1
2587,'2018/02/14 20:34:22:250',3,-704,0,768,32,2,1
2588,'2018/02/14 20:34:22:260',3,-704,0,768,0,2,1
2589,'2018/02/14 20:34:22:271',3,-704,0,768,0,2,1
2590,'2018/02/14 20:34:22:271',3,-688,-16,800,32,2,1
2591,'2018/02/14 20:34:22:280',3,-688,-16,800,-32,2,1
2592,'2018/02/14 20:34:22:280',3,-688,-16,800,0,2,1
2593,'2018/02/14 20:34:22:291',3,-672,-16,832,32,2,1
2594,'2018/02/14 20:34:22:300',3,-672,-16,832,-32,2,1
2595,'2018/02/14 20:34:22:300',3,-672,-16,832,0,2,1
2596,'2018/02/14 20:34:22:311',3,-672,0,848,16,2,1
2597,'2018/02/14 20:34:22:311',3,-672,0,848,-16,2,1
2598,'2018/02/14 20:34:22:321',3,-672,0,848,0,2,1
2599,'2018/02/14 20:34:22:330',3,-624,16,752,-96,2,1
2600,'2018/02/14 20:34:22:330',3,-624,16,752,96,2,1
2601,'2018/02/14 20:34:22:341',3,-624,16,752,0,2,1
2602,'2018/02/14 20:34:22:351',3,-624,16,864,112,2,1
2603,'2018/02/14 20:34:22:351',3,-576,-16,864,-112,2,1
2604,'2018/02/14 20:34:22:361',3,-576,-16,864,0,2,1
2605,'2018/02/14 20:34:22:361',3,-576,-16,864,0,2,1
2606,'2018/02/14 20:34:22:372',3,-576,-16,848,-16,2,1
2607,'2018/02/14 20:34:22:372',3,-576,-16,848,16,2,1
2608,'2018/02/14 20:34:22:380',3,-576,-16,848,0,2,1
2609,'2018/02/14 20:34:22:391',3,-576,-16,832,-16,2,1
2610,'2018/02/14 20:34:22:392',3,-576,-16,832,16,2,1
2611,'2018/02/14 20:34:22:399',3,-576,-16,832,0,2,1
2612,'2018/02/14 20:34:22:412',3,-496,-32,784,-48,2,1
2613,'2018/02/14 20:34:22:412',3,-496,-32,784,48,2,1
2614,'2018/02/14 20:34:22:422',3,-496,-32,784,0,2,1
